;order_id;customer_id;order_date;promised_delivery_time;actual_delivery_time;order_total;payment_method;number_product;total_Quantity;total_profit;feedback_id;rating;feedback_category;sentiment;feedback_date;customer_name;area;pincode;registration_date;customer_segment;total_orders;avg_order_value;delivery_partner_id;promised_time;actual_time;delivery_time_minutes;distance_km
85;4240075397;22876840;11/09/2024 14:12;11/09/2024 14:29;11/09/2024 14:44;144.34;UPI;1;1;43.302;3400131;3;App Experience;Neutral;11/09/2024 15:43;Gaurav Minhas;Jalna;989439;28/11/2024;Regular;19;1021.65;85605;11/09/2024 14:29;11/09/2024 14:44;15.0;2.79
86;1165968701;23074140;02/05/2024 20:38;02/05/2024 20:50;02/05/2024 20:47;617.38;UPI;2;5;21.269.899.999.999.900;9043437;5;Customer Service;Positive;02/05/2024 21:26;Shivansh Kumer;Singrauli;116718;03/05/2023;Regular;20;1316.45;3332;02/05/2024 20:50;02/05/2024 20:47;-3.0;1.29
87;7371412416;51375566;11/11/2023 02:03;11/11/2023 02:19;11/11/2023 02:29;1458.19;Wallet;2;3;4.611.555;631837;4;Delivery;Neutral;11/11/2023 03:29;Ridhi Dhillon;Etawah;862133;10/02/2024;Inactive;10;895.75;73740;11/11/2023 02:19;11/11/2023 02:29;10.0;4.72
88;9123807667;78619894;25/08/2025 07:06;25/08/2025 07:20;25/08/2025 07:25;419.53;Wallet;2;4;685.725;6632014;5;Product Quality;Positive;25/08/2025 08:16;Megha Rajagopalan;Bhubaneswar;703977;13/09/2024;Inactive;11;766.83;22358;25/08/2025 07:20;25/08/2025 07:25;5.0;2.34
89;1896814539;15165135;07/12/2024 02:16;07/12/2024 02:35;07/12/2024 02:31;719.24;Wallet;1;3;251.734;1936328;5;App Experience;Positive;07/12/2024 02:49;Yashasvi Sathe;Rampur;23135;18/10/2024;Inactive;2;1615.92;53484;07/12/2024 02:35;07/12/2024 02:31;-4.0;3.2
90;5944542618;34158095;29/02/2024 22:15;29/02/2024 22:29;29/02/2024 22:38;3735.64;UPI;7;14;10.482.005;196178;4;Delivery;Neutral;29/02/2024 23:26;Andrew Chandra;Warangal;912008;13/05/2024;Premium;8;1970.98;2217;29/02/2024 22:29;29/02/2024 22:38;9.0;0.56
91;7850220688;43384104;10/12/2024 19:02;10/12/2024 19:19;10/12/2024 19:17;2752.18;Card;7;14;10.028.720.000.000.000;1709139;4;Customer Service;Positive;10/12/2024 20:06;Aachal Amble;Panipat;31955;22/01/2023;New;19;1883.38;21263;10/12/2024 19:19;10/12/2024 19:17;-2.0;0.69
92;2082445000;38112055;22/12/2024 01:27;22/12/2024 01:47;22/12/2024 01:52;3116.79;Card;6;8;10.007.415;5177406;5;Product Quality;Positive;22/12/2024 02:04;Abdul Deol;Arrah;225571;12/10/2024;Inactive;3;1716.66;60147;22/12/2024 01:47;22/12/2024 01:52;5.0;1.74
93;9872882754;6101114;24/10/2023 16:16;24/10/2023 16:36;24/10/2023 16:34;2196.55;Card;6;13;465.086;6347302;4;Product Quality;Positive;24/10/2023 17:15;Aayush Gandhi;Ambala;27615;15/06/2025;Premium;16;708.57;14365;24/10/2023 16:36;24/10/2023 16:34;-2.0;2.7
94;745905638;57583636;18/01/2023 20:13;18/01/2023 20:25;18/01/2023 20:33;1289.2;Cash;3;7;335.0;1691397;3;Delivery;Neutral;18/01/2023 20:44;Pushti Ramesh;Ludhiana;412389;13/10/2024;Premium;20;447.42;29973;18/01/2023 20:25;18/01/2023 20:33;8.0;2.95
95;6961931889;43567508;11/08/2023 06:37;11/08/2023 06:48;11/08/2023 06:50;1869.08;Wallet;4;6;607.981;1956220;4;Delivery;Positive;11/08/2023 07:04;Ekansh Mand;New Delhi;554511;24/11/2023;Premium;19;1343.55;13890;11/08/2023 06:48;11/08/2023 06:50;2.0;1.4
96;9327078167;70631994;02/05/2024 17:55;02/05/2024 18:15;02/05/2024 18:37;1618.34;Card;4;8;44.722.399.999.999.900;3418276;1;Product Quality;Negative;02/05/2024 19:02;Chandani Bhandari;Bhind;318583;04/11/2025;New;17;388.63;97288;02/05/2024 18:15;02/05/2024 18:37;22.0;2.36
97;1523418247;40372654;16/02/2024 13:49;16/02/2024 14:08;16/02/2024 14:04;1240.01;Cash;4;6;31.674.999.999.999.900;3530261;4;App Experience;Positive;16/02/2024 15:02;Thomas Mand;Tenali;910300;26/02/2025;Inactive;18;578.05;74820;16/02/2024 14:08;16/02/2024 14:04;-4.0;1.54
98;9738626576;947489;07/12/2025 11:24;07/12/2025 11:41;07/12/2025 11:59;2860.78;UPI;7;14;8.008.955;4903943;3;Delivery;Negative;07/12/2025 12:20;Hredhaan Venkatesh;Hosur;55021;30/09/2023;Regular;14;461.32;64217;07/12/2025 11:41;07/12/2025 11:59;18.0;4.5
99;5398212395;28348383;18/12/2023 16:14;18/12/2023 16:31;18/12/2023 16:33;2781.54;UPI;5;9;7.354.554.999.999.990;7472551;5;Product Quality;Positive;18/12/2023 17:14;Robert Chatterjee;Bardhaman;375517;19/01/2024;New;3;1129.06;46730;18/12/2023 16:31;18/12/2023 16:33;2.0;1.31
100;7615247922;64165703;07/11/2023 03:47;07/11/2023 04:04;07/11/2023 04:06;4717.37;Wallet;8;12;1.291.342;3147677;4;App Experience;Positive;07/11/2023 04:44;Frederick Bhardwaj;Berhampur;972107;14/05/2023;Premium;10;603.82;96161;07/11/2023 04:04;07/11/2023 04:06;2.0;3.77
101;2713503655;51710465;13/08/2025 11:55;13/08/2025 12:11;13/08/2025 12:11;4365.41;Wallet;7;15;13.363.825.000.000.000;4985338;4;Customer Service;Positive;13/08/2025 13:05;Kamala Oommen;Mathura;924469;24/03/2024;Inactive;9;1817.43;81874;13/08/2025 12:11;13/08/2025 12:11;0.0;3.88
102;1097883787;34041085;16/03/2025 19:44;16/03/2025 19:55;16/03/2025 19:57;2544.14;Card;5;9;605.902;4999909;5;App Experience;Positive;16/03/2025 20:21;Adweta Chatterjee;Akola;61192;15/07/2023;Premium;7;1812.41;26057;16/03/2025 19:55;16/03/2025 19:57;2.0;3.26
103;4112138992;63361285;24/03/2023 09:25;24/03/2023 09:36;24/03/2023 09:35;3705.25;Wallet;8;16;1.149.494;1567053;4;Customer Service;Positive;24/03/2023 10:35;Pranit Wali;Mysore;478896;24/05/2024;Premium;19;878.32;3584;24/03/2023 09:36;24/03/2023 09:35;-1.0;3.29
104;447958473;40233092;30/01/2023 23:17;30/01/2023 23:28;30/01/2023 23:27;1905.33;UPI;3;4;626.776;9438401;5;Product Quality;Positive;31/01/2023 00:01;Vrishti Shroff;Bhilai;909736;14/12/2024;Inactive;18;532.92;27165;30/01/2023 23:28;30/01/2023 23:27;-1.0;1.68
105;4175462915;70045230;23/03/2024 19:50;23/03/2024 20:05;23/03/2024 20:15;2553.08;Card;5;11;8.766.419.999.999.990;5982625;4;Product Quality;Neutral;23/03/2024 20:54;Aayush Arora;Jorhat;128221;10/08/2023;New;12;522.67;86085;23/03/2024 20:05;23/03/2024 20:15;10.0;3.25
106;570864840;22734030;24/01/2023 00:17;24/01/2023 00:36;24/01/2023 00:39;2180.92;UPI;5;11;7.255.935.000.000.000;6406395;4;Customer Service;Positive;24/01/2023 01:15;Upasna Prabhu;Ludhiana;803129;17/08/2024;Inactive;7;1666.05;43708;24/01/2023 00:36;24/01/2023 00:39;3.0;3.74
107;3417233457;84803951;30/04/2023 01:06;30/04/2023 01:18;30/04/2023 01:21;3206.9;Card;8;11;972.253;1948545;4;Product Quality;Positive;30/04/2023 02:01;Bachittar Korpal;Sasaram;498442;04/11/2025;Premium;13;1624.79;13427;30/04/2023 01:18;30/04/2023 01:21;3.0;1.84
108;7606407623;61262031;23/12/2024 14:30;23/12/2024 14:49;23/12/2024 14:44;813.4;Cash;1;2;284.69;7573886;5;App Experience;Positive;23/12/2024 15:36;Keya Saxena;Panipat;640728;03/05/2025;Regular;17;1778.54;37556;23/12/2024 14:49;23/12/2024 14:44;-5.0;3.19
109;1820626922;21829197;06/11/2023 04:20;06/11/2023 04:39;06/11/2023 04:59;3988.56;Card;7;16;13.824.634.999.999.900;8686461;3;Delivery;Negative;06/11/2023 05:54;Raagini Munshi;Bettiah;156025;04/12/2023;New;7;1313.95;2000;06/11/2023 04:39;06/11/2023 04:59;20.0;3.31
110;2207921264;4322078;24/02/2025 08:37;24/02/2025 08:56;24/02/2025 09:01;3186.73;Card;6;11;11.232.265;9701981;5;App Experience;Positive;24/02/2025 09:33;Warhi Handa;Bikaner;51238;02/11/2025;Premium;10;859.85;97329;24/02/2025 08:56;24/02/2025 09:01;5.0;4.97
111;3592351289;76590413;15/07/2024 17:15;15/07/2024 17:31;15/07/2024 17:26;4982.72;Cash;8;18;1421.74;609818;4;Product Quality;Positive;15/07/2024 17:52;Anthony Kumar;Saharanpur;876753;25/07/2023;Premium;20;1714.11;62587;15/07/2024 17:31;15/07/2024 17:26;-5.0;3.94
112;641900260;55757543;10/09/2023 13:24;10/09/2023 13:34;10/09/2023 13:39;3816.03;UPI;8;20;1.350.538;6622705;4;Customer Service;Positive;10/09/2023 14:36;Tejas Dayal;Bilaspur;770778;08/11/2023;New;13;912.16;59781;10/09/2023 13:34;10/09/2023 13:39;5.0;3.89
113;5419088751;88630009;11/02/2023 21:40;11/02/2023 21:55;11/02/2023 22:00;2482.52;Wallet;6;13;7.107.044.999.999.990;501844;5;Product Quality;Positive;11/02/2023 22:36;Chameli Dada;Sikar;689780;05/07/2025;Regular;10;408.39;35144;11/02/2023 21:55;11/02/2023 22:00;5.0;4.08
114;1518594702;66811860;02/10/2024 10:50;02/10/2024 11:05;02/10/2024 11:05;2597.67;UPI;3;7;759.74;9634330;5;Customer Service;Positive;02/10/2024 12:04;Geetika Iyer;Nagaon;981780;15/06/2023;Premium;2;1597.9;99292;02/10/2024 11:05;02/10/2024 11:05;0.0;1.53
115;2783792053;33512678;12/02/2025 04:19;12/02/2025 04:29;12/02/2025 04:24;3846.14;UPI;6;9;12.231.419.999.999.900;9979840;4;Product Quality;Positive;12/02/2025 05:23;Jonathan Sabharwal;Navi Mumbai;410094;05/10/2024;Regular;11;847.71;88354;12/02/2025 04:29;12/02/2025 04:24;-5.0;1.94
116;4925575033;11395851;27/09/2024 09:32;27/09/2024 09:46;27/09/2024 09:58;1025.0;Cash;2;3;266.866;1174788;4;Product Quality;Neutral;27/09/2024 10:47;Saksham Rao;Hajipur;540606;13/12/2025;Regular;14;1748.07;2652;27/09/2024 09:46;27/09/2024 09:58;12.0;1.92
117;6575138807;31695293;13/02/2025 02:24;13/02/2025 02:43;13/02/2025 02:45;3801.74;UPI;8;13;1.283.207;4328076;4;Customer Service;Positive;13/02/2025 03:09;Avni Nadig;Uluberia;802444;01/08/2024;Inactive;17;690.75;96829;13/02/2025 02:43;13/02/2025 02:45;2.0;4.29
118;4952229084;15717605;06/11/2024 08:50;06/11/2024 09:09;06/11/2024 09:15;1526.88;Cash;3;4;434.125;8324367;3;Delivery;Neutral;06/11/2024 10:05;Jyoti Wadhwa;Junagadh;304209;08/10/2023;Inactive;20;233.63;35214;06/11/2024 09:09;06/11/2024 09:15;6.0;1.02
119;437600598;88344806;01/09/2024 02:34;01/09/2024 02:53;01/09/2024 03:12;1160.15;Cash;5;7;3.680.925;5585046;3;Customer Service;Negative;01/09/2024 03:57;Anusha Goswami;Solapur;647136;30/03/2025;New;13;240.49;98068;01/09/2024 02:53;01/09/2024 03:12;19.0;0.67
120;4707698745;98661455;23/07/2024 20:14;23/07/2024 20:26;23/07/2024 20:53;1614.71;UPI;4;8;581.884;5740327;1;Customer Service;Negative;23/07/2024 21:23;Ekbal Keer;Alwar;130180;16/10/2024;New;3;534.0;57135;23/07/2024 20:26;23/07/2024 20:53;27.0;1.7
121;1301505930;81216433;04/06/2025 10:56;04/06/2025 11:09;04/06/2025 11:04;139.75;Card;1;3;27.95;7803179;4;Product Quality;Positive;04/06/2025 11:44;Lipika Vohra;South Dumdum;992116;23/04/2025;New;20;545.19;62541;04/06/2025 11:09;04/06/2025 11:04;-5.0;3.49
122;5104032854;41882455;08/02/2023 07:12;08/02/2023 07:26;08/02/2023 07:35;1391.48;Wallet;3;5;309.951;26882;4;Delivery;Neutral;08/02/2023 07:53;Samar Ravel;Ujjain;475238;08/03/2024;Premium;10;401.82;66152;08/02/2023 07:26;08/02/2023 07:35;9.0;4.99
123;1553903197;41551277;15/07/2025 03:16;15/07/2025 03:29;15/07/2025 03:28;1960.79;UPI;5;10;587.722;2548983;4;Delivery;Positive;15/07/2025 04:17;Aarav Narula;Alwar;319315;05/10/2024;Regular;17;256.59;10100;15/07/2025 03:29;15/07/2025 03:28;-1.0;2.1
124;6067180060;86907971;02/08/2023 03:38;02/08/2023 03:57;02/08/2023 03:52;296.29;UPI;1;1;444.435;9173172;4;App Experience;Positive;02/08/2023 04:40;Michael Shah;Dindigul;498245;03/02/2023;Regular;15;1111.11;64703;02/08/2023 03:57;02/08/2023 03:52;-5.0;3.11
125;6726948264;91071278;30/03/2025 21:40;30/03/2025 22:00;30/03/2025 21:56;1464.8;Card;2;5;4.737.915;8499668;5;App Experience;Positive;30/03/2025 22:30;Samarth Khare;Sonipat;560385;26/05/2023;Premium;17;673.89;66801;30/03/2025 22:00;30/03/2025 21:56;-4.0;3.47
126;6368796957;81765741;18/04/2024 07:05;18/04/2024 07:24;18/04/2024 07:22;1817.1;UPI;3;6;352.865;929562;4;Product Quality;Positive;18/04/2024 08:05;Dev Naik;Dindigul;928504;04/09/2025;Regular;11;297.02;54955;18/04/2024 07:24;18/04/2024 07:22;-2.0;3.65
127;3267646051;29033525;03/06/2024 21:17;03/06/2024 21:31;03/06/2024 21:34;2339.57;Wallet;5;13;6.218.575.000.000.000;1493434;5;Customer Service;Positive;03/06/2024 22:26;Devika Som;Hubli–Dharwad;636826;22/08/2024;Regular;7;667.65;76529;03/06/2024 21:31;03/06/2024 21:34;3.0;1.82
128;71353233;76909771;06/07/2024 02:58;06/07/2024 03:18;06/07/2024 03:27;3927.65;UPI;8;22;1.247.953;1961666;4;Customer Service;Neutral;06/07/2024 04:19;Anamika Loke;Dhanbad;305258;06/07/2023;Inactive;16;481.73;43624;06/07/2024 03:18;06/07/2024 03:27;9.0;1.2
129;1026950968;3390859;25/03/2023 16:29;25/03/2023 16:46;25/03/2023 17:08;3698.49;Card;6;14;1.048.428;2127801;1;Delivery;Negative;25/03/2023 18:04;Matthew Bora;Bhiwandi;317042;28/03/2025;New;11;1435.65;50964;25/03/2023 16:46;25/03/2023 17:08;22.0;2.68
130;4001539738;60149311;21/07/2023 21:25;21/07/2023 21:40;21/07/2023 21:36;3264.51;Wallet;7;16;8.501.569.999.999.990;6395865;4;Customer Service;Positive;21/07/2023 21:49;Krishna Thakkar;Bhatpara;987600;02/12/2023;Inactive;5;442.66;39469;21/07/2023 21:40;21/07/2023 21:36;-4.0;0.6
131;1219123415;33538511;21/08/2023 18:30;21/08/2023 18:43;21/08/2023 18:46;2405.84;Wallet;4;8;679.073;3368575;5;Customer Service;Positive;21/08/2023 19:38;Sneha Vora;Rajahmundry;842863;18/03/2025;Inactive;16;1918.97;39076;21/08/2023 18:43;21/08/2023 18:46;3.0;0.86
132;845198818;5087009;10/06/2023 15:29;10/06/2023 15:39;10/06/2023 15:38;1677.45;Wallet;4;10;493.934;4831923;4;Customer Service;Positive;10/06/2023 16:09;Robert Anand;Sasaram;217559;18/10/2025;Inactive;13;1568.2;61686;10/06/2023 15:39;10/06/2023 15:38;-1.0;1.14
133;5663322312;31609126;02/03/2024 19:29;02/03/2024 19:44;02/03/2024 19:47;1235.68;Cash;3;8;42.288.149.999.999.900;1778883;4;Delivery;Positive;02/03/2024 20:38;Shivani Kohli;Warangal;987547;26/07/2024;Regular;6;1953.77;95700;02/03/2024 19:44;02/03/2024 19:47;3.0;1.61
134;5157790449;20962027;20/09/2025 15:49;20/09/2025 16:04;20/09/2025 16:02;4110.76;UPI;6;13;1.194.227;9307396;5;Customer Service;Positive;20/09/2025 16:30;Vasatika Borra;Durg;350234;02/02/2025;Inactive;12;1930.29;67860;20/09/2025 16:04;20/09/2025 16:02;-2.0;2.75
135;1153387229;37649632;07/01/2025 06:28;07/01/2025 06:46;07/01/2025 06:42;961.98;Wallet;2;5;2.846.835;2852263;4;Product Quality;Positive;07/01/2025 07:40;Reyansh Rana;Arrah;72339;13/09/2024;Regular;3;1867.92;87534;07/01/2025 06:46;07/01/2025 06:42;-4.0;3.62
136;435387759;86252356;04/09/2024 04:42;04/09/2024 05:01;04/09/2024 05:05;1091.63;Wallet;2;3;32.748.900.000.000.000;835252;4;Product Quality;Positive;04/09/2024 05:29;Yashica Saxena;Ahmedabad;860908;23/02/2023;Regular;9;1212.66;92647;04/09/2024 05:01;04/09/2024 05:05;4.0;3.61
137;6140700888;51516232;02/06/2023 09:51;02/06/2023 10:05;02/06/2023 10:14;3730.9;Cash;6;13;12.219.655;6402193;4;App Experience;Neutral;02/06/2023 10:25;Hemani Pau;Gulbarga;370795;25/06/2024;Inactive;5;1111.0;85723;02/06/2023 10:05;02/06/2023 10:14;9.0;4.5
138;7219459629;61347464;06/01/2025 20:43;06/01/2025 21:01;06/01/2025 21:11;88.44;Cash;1;1;30.954;1679827;3;Customer Service;Neutral;06/01/2025 21:33;Meera Sampath;Nagercoil;498282;15/02/2025;Premium;14;1218.37;253;06/01/2025 21:01;06/01/2025 21:11;10.0;1.63
139;5365909345;38083278;23/07/2024 19:54;23/07/2024 20:11;23/07/2024 20:12;2522.03;UPI;5;10;6.311.890.000.000.000;1043259;4;Product Quality;Positive;23/07/2024 20:54;Jasmit Boase;Gandhinagar;437467;24/04/2023;Premium;17;1250.14;44599;23/07/2024 20:11;23/07/2024 20:12;1.0;1.01
140;2035482537;24586469;12/10/2024 05:13;12/10/2024 05:26;12/10/2024 05:31;2292.0;UPI;7;16;516.84;4069974;4;Customer Service;Positive;12/10/2024 05:51;Wazir Shah;Khora ;169249;03/05/2025;Inactive;3;1436.82;31787;12/10/2024 05:26;12/10/2024 05:31;5.0;3.59
141;5501115321;56818278;29/11/2023 13:06;29/11/2023 13:19;29/11/2023 13:27;230.69;UPI;1;3;576.725;4472192;4;Product Quality;Neutral;29/11/2023 14:25;Ekantika Palan;Maheshtala;56715;29/04/2024;Inactive;14;845.04;52271;29/11/2023 13:19;29/11/2023 13:27;8.0;3.69
142;8584031989;72495869;30/03/2023 22:32;30/03/2023 22:50;30/03/2023 23:07;105.85;Cash;1;1;264.625;4880929;2;Product Quality;Negative;30/03/2023 23:50;Turvi Prabhakar;Malegaon;98248;31/05/2023;Regular;18;1176.33;67636;30/03/2023 22:50;30/03/2023 23:07;17.0;2.09
143;6942195530;53548916;30/05/2025 03:43;30/05/2025 03:58;30/05/2025 03:59;1441.93;UPI;3;6;5.273.665;4099962;5;Delivery;Positive;30/05/2025 04:31;Jonathan Kulkarni;Chittoor;428630;20/05/2025;Inactive;7;1464.59;3585;30/05/2025 03:58;30/05/2025 03:59;1.0;2.83
144;1229717658;96239161;13/03/2023 17:05;13/03/2023 17:15;13/03/2023 17:18;5524.1;Cash;8;17;1.672.634;5518166;4;App Experience;Positive;13/03/2023 17:41;Ishani Kurian;Berhampore;607659;25/11/2023;Regular;5;421.97;41017;13/03/2023 17:15;13/03/2023 17:18;3.0;2.59
145;2454526825;2645126;21/07/2023 19:02;21/07/2023 19:14;21/07/2023 19:15;5047.53;Cash;8;19;12.683.094.999.999.900;5541198;4;App Experience;Positive;21/07/2023 19:34;Hredhaan Gola;Anand;666314;07/03/2024;Inactive;18;544.47;9796;21/07/2023 19:14;21/07/2023 19:15;1.0;0.84
146;1038289745;9328072;31/07/2024 05:28;31/07/2024 05:47;31/07/2024 05:53;1287.1;UPI;3;8;42.243.600.000.000.000;3068381;4;App Experience;Neutral;31/07/2024 06:15;Gopal Tak;Indore;741257;26/02/2023;New;10;1108.58;9978;31/07/2024 05:47;31/07/2024 05:53;6.0;4.03
147;9894509061;75006026;17/02/2024 09:08;17/02/2024 09:26;17/02/2024 09:21;1105.91;Cash;2;6;3.639.995;8991059;4;Delivery;Positive;17/02/2024 09:45;William Bakshi;Imphal;372637;25/04/2025;Inactive;7;1618.15;86863;17/02/2024 09:26;17/02/2024 09:21;-5.0;2.19
148;7862264964;61798809;03/06/2024 13:07;03/06/2024 13:22;03/06/2024 13:19;2935.65;Card;5;8;909.271;7936700;5;App Experience;Positive;03/06/2024 13:59;Fitan Wadhwa;Nandyal;985326;23/08/2025;New;8;1816.43;12271;03/06/2024 13:22;03/06/2024 13:19;-3.0;3.01
149;5208676589;48132125;19/06/2025 11:49;19/06/2025 12:03;19/06/2025 12:18;921.28;Cash;2;5;271.008;2458973;4;Product Quality;Neutral;19/06/2025 13:03;Champak Lal;Narasaraopet;362051;07/08/2025;Regular;13;523.45;96420;19/06/2025 12:03;19/06/2025 12:18;15.0;3.46
150;2372792805;67698393;30/07/2024 16:05;30/07/2024 16:16;30/07/2024 16:17;3909.57;Wallet;7;13;1.291.588;3457315;4;App Experience;Positive;30/07/2024 17:02;Ekantika Ahuja;Ambarnath;418367;17/09/2025;New;3;703.57;93459;30/07/2024 16:16;30/07/2024 16:17;1.0;1.48
151;8044547460;78461454;08/07/2024 22:05;08/07/2024 22:21;08/07/2024 22:46;3912.65;Wallet;7;16;1245.77;3494948;2;Delivery;Negative;08/07/2024 23:32;Omya Pall;Fatehpur;939093;15/07/2024;Inactive;20;648.6;28020;08/07/2024 22:21;08/07/2024 22:46;25.0;2.72
152;127953348;42379436;14/03/2023 10:29;14/03/2023 10:46;14/03/2023 10:50;1729.45;Wallet;4;10;563.783;1701857;4;App Experience;Positive;14/03/2023 11:36;Utkarsh Thaker;Thrissur;546791;30/03/2023;Inactive;10;1599.12;45024;14/03/2023 10:46;14/03/2023 10:50;4.0;3.42
153;5411595707;28408179;12/06/2025 16:07;12/06/2025 16:26;12/06/2025 16:44;1129.78;Cash;2;4;377.369;4594597;1;Delivery;Negative;12/06/2025 17:01;Yug Arora;Thiruvananthapuram;659620;05/02/2025;New;9;602.66;29804;12/06/2025 16:26;12/06/2025 16:44;18.0;4.99
154;8195236385;14669118;05/06/2024 05:59;05/06/2024 06:13;05/06/2024 06:37;132.28;Wallet;1;3;39.684;7878645;2;App Experience;Negative;05/06/2024 07:21;Brinda Sengupta;Deoghar;584141;08/09/2023;Regular;9;1373.08;55495;05/06/2024 06:13;05/06/2024 06:37;24.0;2.84
155;51767168;32040139;26/02/2025 13:09;26/02/2025 13:23;26/02/2025 13:24;343.72;Card;1;2;103.116;2971312;5;Delivery;Positive;26/02/2025 14:15;Ekalinga Malhotra;Guntakal;223674;21/12/2023;Premium;20;1511.32;44161;26/02/2025 13:23;26/02/2025 13:24;1.0;3.2
156;3356039880;38287256;22/06/2025 23:50;23/06/2025 00:04;22/06/2025 23:59;3141.36;Wallet;6;14;9.602.529.999.999.990;9434469;4;Customer Service;Positive;23/06/2025 00:32;Anusha Gala;Sasaram;411635;08/12/2025;Inactive;16;1387.37;55584;23/06/2025 00:04;22/06/2025 23:59;-5.0;4.06
157;820517276;14980274;27/07/2023 05:24;27/07/2023 05:39;27/07/2023 05:35;2332.25;Cash;7;14;666.447;8319531;4;Product Quality;Positive;27/07/2023 06:22;Gautami Bhattacharyya;Jammu;106343;13/05/2025;Premium;17;910.43;4591;27/07/2023 05:39;27/07/2023 05:35;-4.0;2.63
158;3354870757;51249113;16/05/2024 13:31;16/05/2024 13:50;16/05/2024 13:48;2401.2;Cash;5;10;8.740.705;5985340;5;Customer Service;Positive;16/05/2024 14:18;Simon Rajagopal;Shivpuri;290953;09/04/2025;Regular;9;1983.11;50808;16/05/2024 13:50;16/05/2024 13:48;-2.0;2.11
159;7879608372;85447669;02/07/2025 03:22;02/07/2025 03:36;02/07/2025 03:39;1056.06;Cash;2;4;298.17;1901540;4;App Experience;Positive;02/07/2025 04:39;Daksha Bandi;Amritsar;960609;14/10/2024;New;8;1829.7;93086;02/07/2025 03:36;02/07/2025 03:39;3.0;4.69
160;7457856964;44498320;12/11/2024 17:25;12/11/2024 17:43;12/11/2024 17:46;3872.02;Cash;7;10;11.537.315;8663426;4;App Experience;Positive;12/11/2024 18:32;Triveni Savant;Jalgaon;187600;29/06/2023;Regular;20;222.77;12482;12/11/2024 17:43;12/11/2024 17:46;3.0;4.46
161;4574110283;40372654;23/09/2023 06:32;23/09/2023 06:49;23/09/2023 06:48;3881.29;Card;7;15;1.265.969;9125414;5;Product Quality;Positive;23/09/2023 07:43;Thomas Mand;Tenali;910300;26/02/2025;Inactive;18;578.05;33892;23/09/2023 06:49;23/09/2023 06:48;-1.0;2.65
162;9708127307;55087691;07/10/2024 09:32;07/10/2024 09:48;07/10/2024 09:59;2273.54;Cash;6;13;755.31;3701240;4;Product Quality;Neutral;07/10/2024 10:33;Nihal Gole;Erode;500516;15/04/2024;New;14;1832.36;47345;07/10/2024 09:48;07/10/2024 09:59;11.0;0.9
163;20275600;27380391;13/02/2025 11:34;13/02/2025 11:52;13/02/2025 11:48;3155.09;Card;6;16;10.103.435;1089875;4;Product Quality;Positive;13/02/2025 12:36;Thomas Mangat;Panihati;543072;15/11/2024;New;19;1432.88;63215;13/02/2025 11:52;13/02/2025 11:48;-4.0;2.43
164;4861187240;68068065;19/11/2023 01:42;19/11/2023 02:01;19/11/2023 02:14;3823.47;Wallet;8;14;10.686.689.999.999.900;5434801;4;Customer Service;Neutral;19/11/2023 03:04;Banjeet Jaggi;Dewas;113522;29/12/2025;Regular;18;1210.91;5668;19/11/2023 02:01;19/11/2023 02:14;13.0;1.2
165;8222216295;64460465;06/05/2025 01:16;06/05/2025 01:31;06/05/2025 01:46;2128.14;UPI;3;6;686.785;6083099;3;Customer Service;Neutral;06/05/2025 02:26;Praneel Sandal;Tadipatri;292821;24/07/2024;New;17;1078.6;61286;06/05/2025 01:31;06/05/2025 01:46;15.0;2.76
166;4943487215;75230150;18/01/2025 07:25;18/01/2025 07:39;18/01/2025 07:42;2515.95;UPI;5;10;5.352.245;4250267;5;Customer Service;Positive;18/01/2025 08:13;Sai Gulati;Anantapur;10444;05/05/2025;New;3;1429.17;26536;18/01/2025 07:39;18/01/2025 07:42;3.0;3.86
167;5526400598;95714829;16/05/2023 14:22;16/05/2023 14:35;16/05/2023 14:37;2607.55;Card;3;5;708.5;7899897;5;Product Quality;Positive;16/05/2023 14:59;Gagan Dyal;Rajahmundry;609547;01/04/2025;Inactive;20;1157.01;77104;16/05/2023 14:35;16/05/2023 14:37;2.0;3.82
168;3075742139;78209959;09/08/2023 02:21;09/08/2023 02:33;09/08/2023 02:29;1502.15;UPI;3;3;422.44;1095701;5;Product Quality;Positive;09/08/2023 03:05;Ayushman Walia;Bhubaneswar;714134;23/07/2024;Inactive;9;1480.21;90287;09/08/2023 02:33;09/08/2023 02:29;-4.0;1.4
169;8617047967;41113222;13/12/2025 21:46;13/12/2025 22:05;13/12/2025 22:04;1629.33;Cash;2;2;5.702.655;9350583;4;Delivery;Positive;13/12/2025 22:14;Nirja Chaudhary;Narasaraopet;564212;13/04/2024;New;10;1437.35;99968;13/12/2025 22:05;13/12/2025 22:04;-1.0;1.39
170;1402451692;40519928;22/06/2025 08:25;22/06/2025 08:43;22/06/2025 08:43;875.22;Cash;1;2;306.327;5081332;5;Product Quality;Positive;22/06/2025 09:14;Janani Bose;Shivpuri;710895;04/08/2025;Regular;11;1866.94;30214;22/06/2025 08:43;22/06/2025 08:43;0.0;3.37
